"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"busqueda","05-2014",0.17647058823529413,0.19117647058823528,0.04411764705882353,0.007352941176470588,0.0,0.08088235294117647,0.0,0.022058823529411766,0.022058823529411766,0.03676470588235294,0.11029411764705882,0.03676470588235294,0.16176470588235295,0.022058823529411766
"busqueda","06-2014",0.17901234567901234,0.19135802469135801,0.030864197530864196,0.037037037037037035,0.037037037037037035,0.08641975308641975,0.0,0.024691358024691357,0.030864197530864196,0.09876543209876543,0.10493827160493827,0.018518518518518517,0.16049382716049382,0.018518518518518517
"busqueda","07-2014",0.16042780748663102,0.1657754010695187,0.0374331550802139,0.026737967914438502,0.0481283422459893,0.09090909090909091,0.016042780748663103,0.026737967914438502,0.0213903743315508,0.053475935828877004,0.11229946524064172,0.016042780748663103,0.12299465240641712,0.026737967914438502
"busqueda","08-2014",0.1657754010695187,0.17647058823529413,0.0374331550802139,0.0213903743315508,0.058823529411764705,0.0855614973262032,0.0374331550802139,0.0213903743315508,0.026737967914438502,0.058823529411764705,0.12834224598930483,0.0106951871657754,0.1443850267379679,0.026737967914438502
"busqueda","09-2014",0.16149068322981366,0.18012422360248448,0.018633540372670808,0.018633540372670808,0.031055900621118012,0.08074534161490683,0.006211180124223602,0.037267080745341616,0.018633540372670808,0.062111801242236024,0.07453416149068323,0.006211180124223602,0.14285714285714285,0.024844720496894408
"busqueda","10-2014",0.12903225806451613,0.13440860215053763,0.04838709677419355,0.016129032258064516,0.03763440860215054,0.053763440860215055,0.021505376344086023,0.010752688172043012,0.016129032258064516,0.03763440860215054,0.08602150537634409,0.0,0.12365591397849462,0.026881720430107527
"busqueda","11-2014",0.1360544217687075,0.14285714285714285,0.047619047619047616,0.034013605442176874,0.034013605442176874,0.047619047619047616,0.0,0.013605442176870748,0.027210884353741496,0.047619047619047616,0.09523809523809523,0.013605442176870748,0.12244897959183673,0.02040816326530612
"busqueda","12-2014",0.15492957746478872,0.1643192488262911,0.056338028169014086,0.028169014084507043,0.03755868544600939,0.09389671361502347,0.004694835680751174,0.009389671361502348,0.014084507042253521,0.07042253521126761,0.11737089201877934,0.014084507042253521,0.15023474178403756,0.018779342723004695
"busqueda","01-2015",0.14556962025316456,0.1518987341772152,0.02531645569620253,0.0189873417721519,0.02531645569620253,0.0379746835443038,0.006329113924050633,0.0189873417721519,0.02531645569620253,0.056962025316455694,0.0949367088607595,0.04430379746835443,0.12658227848101267,0.02531645569620253
"busqueda","02-2015",0.13725490196078433,0.14705882352941177,0.029411764705882353,0.0196078431372549,0.029411764705882353,0.058823529411764705,0.0,0.0196078431372549,0.0196078431372549,0.06862745098039216,0.11764705882352941,0.0196078431372549,0.10784313725490197,0.00980392156862745
"busqueda","03-2015",0.15476190476190477,0.15476190476190477,0.02976190476190476,0.02976190476190476,0.03571428571428571,0.08928571428571429,0.011904761904761904,0.017857142857142856,0.03571428571428571,0.09523809523809523,0.08928571428571429,0.011904761904761904,0.1130952380952381,0.011904761904761904
"busqueda","04-2015",0.16591928251121077,0.16591928251121077,0.03139013452914798,0.026905829596412557,0.03139013452914798,0.08520179372197309,0.0,0.017937219730941704,0.03139013452914798,0.05829596412556054,0.1210762331838565,0.04932735426008968,0.15246636771300448,0.013452914798206279
"busqueda","05-2015",0.12244897959183673,0.1292517006802721,0.006802721088435374,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.02040816326530612,0.013605442176870748,0.07482993197278912,0.08163265306122448,0.013605442176870748,0.11564625850340136,0.0
"busqueda","06-2015",0.16230366492146597,0.17277486910994763,0.041884816753926704,0.015706806282722512,0.03664921465968586,0.08376963350785341,0.010471204188481676,0.041884816753926704,0.020942408376963352,0.04712041884816754,0.13612565445026178,0.03664921465968586,0.16230366492146597,0.020942408376963352
"busqueda","07-2015",0.13744075829383887,0.13744075829383887,0.04739336492890995,0.018957345971563982,0.052132701421800945,0.07582938388625593,0.009478672985781991,0.023696682464454975,0.02843601895734597,0.05687203791469194,0.10900473933649289,0.02843601895734597,0.13270142180094788,0.009478672985781991
"busqueda","08-2015",0.17365269461077845,0.17964071856287425,0.041916167664670656,0.03592814371257485,0.05389221556886228,0.11377245508982035,0.011976047904191617,0.029940119760479042,0.041916167664670656,0.10179640718562874,0.1317365269461078,0.005988023952095809,0.1497005988023952,0.017964071856287425
"busqueda","09-2015",0.1848341232227488,0.1943127962085308,0.03317535545023697,0.03317535545023697,0.061611374407582936,0.0995260663507109,0.004739336492890996,0.018957345971563982,0.023696682464454975,0.08530805687203792,0.13270142180094788,0.03317535545023697,0.17061611374407584,0.03317535545023697
"busqueda","10-2015",0.17058823529411765,0.18823529411764706,0.041176470588235294,0.029411764705882353,0.06470588235294118,0.08235294117647059,0.01764705882352941,0.0058823529411764705,0.023529411764705882,0.07058823529411765,0.1411764705882353,0.011764705882352941,0.17058823529411765,0.023529411764705882
"busqueda","11-2015",0.11627906976744186,0.13372093023255813,0.023255813953488372,0.029069767441860465,0.046511627906976744,0.06976744186046512,0.011627906976744186,0.023255813953488372,0.005813953488372093,0.05813953488372093,0.09302325581395349,0.005813953488372093,0.11627906976744186,0.023255813953488372
"busqueda","12-2015",0.19117647058823528,0.20588235294117646,0.06862745098039216,0.0392156862745098,0.06372549019607843,0.09803921568627451,0.00980392156862745,0.029411764705882353,0.00980392156862745,0.09803921568627451,0.15196078431372548,0.024509803921568627,0.17647058823529413,0.06862745098039216
"busqueda","01-2016",0.16233766233766234,0.16233766233766234,0.01948051948051948,0.01948051948051948,0.03896103896103896,0.09090909090909091,0.006493506493506494,0.012987012987012988,0.032467532467532464,0.08441558441558442,0.12337662337662338,0.01948051948051948,0.13636363636363635,0.045454545454545456
"busqueda","02-2016",0.19672131147540983,0.20765027322404372,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.07650273224043716,0.01639344262295082,0.02185792349726776,0.03278688524590164,0.07103825136612021,0.14207650273224043,0.02185792349726776,0.17486338797814208,0.04371584699453552
"busqueda","03-2016",0.125,0.14375,0.0375,0.025,0.0375,0.05625,0.00625,0.025,0.025,0.0625,0.10625,0.00625,0.125,0.025
"busqueda","04-2016",0.14367816091954022,0.16091954022988506,0.022988505747126436,0.017241379310344827,0.022988505747126436,0.06321839080459771,0.005747126436781609,0.0,0.011494252873563218,0.034482758620689655,0.09770114942528736,0.017241379310344827,0.10919540229885058,0.040229885057471264
"busqueda","05-2016",0.14035087719298245,0.15789473684210525,0.029239766081871343,0.023391812865497075,0.023391812865497075,0.04678362573099415,0.011695906432748537,0.03508771929824561,0.023391812865497075,0.05263157894736842,0.0935672514619883,0.017543859649122806,0.1286549707602339,0.029239766081871343
"busqueda","06-2016",0.15517241379310345,0.16379310344827586,0.04741379310344827,0.021551724137931036,0.06465517241379311,0.06465517241379311,0.017241379310344827,0.017241379310344827,0.004310344827586207,0.04310344827586207,0.10344827586206896,0.008620689655172414,0.125,0.01293103448275862
"busqueda","07-2016",0.14772727272727273,0.1534090909090909,0.03409090909090909,0.022727272727272728,0.03977272727272727,0.05113636363636364,0.011363636363636364,0.005681818181818182,0.0,0.0625,0.10227272727272728,0.056818181818181816,0.10795454545454546,0.022727272727272728
