"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_seguridad_nacional","pol_regulacion_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial"
"EPU Final","03-2014",88.9980422065704,82.77496025156537,54.74007336899616,78.23192946587406,99.07513188149915,98.65528012509384,0.0,153.5912448823772,54.425161979053094,85.24021445723858,67.67507338812203,87.60787086654486,87.02468027065868
"EPU Final","04-2014",89.89861878167885,91.34831697765038,84.60507398245603,53.65610369103731,57.27474755452158,107.11195536567323,17.736858917041257,107.42742621437587,60.79870178030263,49.12896795560275,85.50689267468657,77.66219654587759,49.57749524590206
"EPU Final","05-2014",92.93256224438632,94.56767800878623,74.89067724052319,52.273371734506,43.40221974602527,69.3823350936786,18.16223968764267,107.14077822935394,75.68008896465388,156.07957181838003,50.99174302521637,72.5611962688245,123.03370319387183
"EPU Final","06-2014",91.24786523670458,93.62654912333845,40.38117187291323,88.71636058144796,76.28211108327457,92.66523608456116,16.412085785853577,48.817887605897816,68.18665111903313,145.76341514911016,126.9854828902736,80.66745577968511,56.95783768360962
"EPU Final","07-2014",106.06862326859599,106.86835195824075,95.53994677871476,41.429445872011364,83.5219088944037,101.9990179256384,70.74278566084826,97.00262147469209,128.0894379485194,122.59947637362315,111.5773086110659,103.94146761160054,64.17123648431871
"EPU Final","08-2014",109.90268389860525,108.78245131786437,144.01797801883035,147.48188489695673,97.64312249791821,103.43449232647535,143.35699492670398,144.98653763595243,108.19986675747752,107.472943745245,115.58909855485355,97.62911751593799,78.16522628831498
"EPU Final","09-2014",107.6328754870135,112.29698595095061,50.61524045897643,124.23581497615226,98.38821484321835,114.15937810690548,104.68207745946486,75.82029764803237,150.36833891522969,120.9761582583702,85.56220147879213,94.48102456321948,46.695995056305385
"EPU Final","10-2014",85.07585270525188,89.7565699890635,75.0366013504099,56.65678618670657,66.86044468408471,67.56463513153888,237.578055570594,56.90666656968312,39.23619787354653,112.68486428272551,74.07706996314724,81.72197280877802,37.700953611708016
"EPU Final","11-2014",89.36659084287037,90.75255772139153,97.38922578311241,115.83172502827598,101.40391818881592,74.9948759911033,67.18512013754928,59.143221182696514,37.85325651991545,70.60108707830526,80.09359413683353,77.97527529852213,73.0741717130981
"EPU Final","12-2014",113.02941384235466,108.21559902268778,137.40579934594052,95.04872967026179,94.1189474927933,116.62951673642144,35.20370769002922,77.10464561815014,112.7254456603943,110.44565059755362,108.27935830014194,98.27245699946215,80.92269306506279
"EPU Final","01-2015",90.55950857919204,92.70173973992,76.950870579513,106.18440256424115,90.44926473013886,76.32129445889899,41.14700017213794,145.17514434353131,96.17148239757861,118.3742150489396,111.75576951074774,79.89735810160651,141.13237634762768
"EPU Final","02-2015",82.68571349935219,79.57822767154035,92.79481739696901,81.19850079337893,70.02974776808125,78.83548516254135,21.625590207023095,100.4344657199893,99.50539147534141,78.72113364504217,103.91746874628605,78.47288881304974,63.08919065387262
"EPU Final","03-2015",92.87383725321155,89.27599470190673,71.40048782409394,85.03402635446872,90.11470074044243,81.95286434858896,126.65087270908036,89.01084387195436,46.5298559315731,130.53720555862358,127.53808934750921,80.30154783477195,26.937435598903956
"EPU Final","04-2015",107.8278383620105,102.64653976151922,82.11681291501304,105.42482655003727,98.09777238503176,102.06779672832492,0.0,74.32286593727694,71.96733120912795,147.0923475571324,104.04779801271036,100.19212368645492,152.03529561217735
"EPU Final","05-2015",70.77948466934009,71.84485042592057,29.389323736749127,58.913131086614236,52.51496648270209,50.117554093616626,22.22853417190292,78.60861864855421,82.83763702990422,79.26851474318578,68.64501680971142,61.93212218518553,78.04549754112831
"EPU Final","06-2015",96.98611424929874,99.25070109585792,70.36457207730925,94.72171797805866,87.14063542795881,109.17525388833161,108.2147230861899,42.454244280966165,201.46435439336986,92.14239987093713,85.84274103637726,101.0363671728715,157.9223366813236
"EPU Final","07-2015",95.59079078782273,89.81284058985693,92.96670077372605,121.06411541859507,134.86186841826407,97.8168942965324,72.46674256371664,111.59033052050793,129.73046095425929,89.44139762338436,104.25992165595062,110.85975657889003,74.44832585324733
"EPU Final","08-2015",103.06081800501632,104.02816268508099,78.26432520338248,137.0013481595392,132.07809589319794,125.32870046021775,102.72727196041674,112.83850998992855,86.20117987996889,67.83666450606519,157.97076687372393,110.88513040941228,64.76022865066862
"EPU Final","09-2015",121.31811188277639,117.47403537095892,104.16541408819687,116.42389459366898,171.4986894028223,116.64731972942407,152.9034391743619,92.73011704800192,110.77983666425996,113.09705679465151,138.0789097664573,124.07181253782588,120.50014968506295
"EPU Final","10-2015",102.36844607546149,100.63137037939204,62.120811917218994,111.88131373769535,136.1867707477906,103.9983471060866,78.11812194291699,103.12630651611516,78.85563895084186,81.22357579172322,123.60464499572846,110.93766462101144,53.91765506081971
"EPU Final","11-2015",87.63776269252799,92.8143768229825,44.831750327297364,105.1553347292793,98.07802713658208,102.03524820683027,80.16831503152409,123.79699741805304,104.57507402202916,101.8418272497591,97.52457636978006,96.2630165547728,53.661656438970674
"EPU Final","12-2015",111.91164050451204,107.86306301787803,129.36824147073966,138.84677812742638,135.53133253998675,121.87987600903459,89.96256278741352,85.19372634402991,119.40779585928063,88.34483488428201,123.12241558467153,124.29931596018879,110.79921278634912
