"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_reg_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial","otras_politicas","autoridades_intls"
"EPU Final","06-2010",66.89712512519073,65.57404237841983,73.00790922492432,32.98014223356655,43.40784302613755,45.419461410112056,0.0,45.93497740216872,88.35363185628135,84.03455044985849,65.13017357042641,71.16163906720861,71.91538023985491,43.9975519488196
"EPU Final","07-2010",42.89624072359643,43.53188595177886,74.9034244560572,67.67282116602853,44.53484732581113,37.278954926222625,0.0,47.12759406838918,0.0,51.72981120657118,40.09269478581525,73.00921931099711,36.89126498903779,67.70980042374875
"EPU Final","08-2010",25.966089441811988,31.94043665640371,0.0,0.0,0.0,28.2072700772559,0.0,47.5457096051176,0.0,34.79250504472383,20.224198383719223,36.828478182226675,26.58468851283187,22.77017369552345
"EPU Final","09-2010",49.48609799417792,58.10508288976207,104.73979071940542,70.97175974724466,46.70584778833421,9.774060646005669,0.0,0.0,95.06649013960883,36.16770287257853,63.07072144171727,38.28414925662299,55.27093342984018,94.68072224383663
"EPU Final","10-2010",63.20622553349339,69.97399445612588,49.05234542741385,0.0,21.87355314974023,27.46466815008833,0.0,0.0,0.0,59.283938305844224,52.511369888126595,71.71781806444307,62.12352879625476,133.02427265480216
"EPU Final","11-2010",73.62891130131055,67.92723590809305,80.35461707145758,72.59779736948613,119.43981964739105,79.98395720019732,0.0,202.22946026112012,0.0,110.98902889603951,100.3578146210973,156.64511744354095,84.80587292435722,96.84995712004313
"EPU Final","12-2010",74.12172420256749,72.94067878987707,57.52351747903669,116.93393411322437,179.5572860343123,53.67953712241897,0.0,54.288805902225455,104.42180320689306,69.52207140448978,76.97487952124683,168.20647922302084,78.92305356761695,25.999518155959482
"EPU Final","01-2011",33.7914024474853,31.17466393496424,28.09760879689987,76.15584210390014,25.05872182234613,31.464000128588463,0.0,0.0,0.0,19.404773666555446,52.638194002488824,41.080588057177444,41.51571196692849,0.0
"EPU Final","02-2011",64.08425875954416,59.12170213872704,172.15532011652027,38.884190795109745,51.17864071897834,107.10075115955202,0.0,162.47453508466796,208.34109533001862,29.7234815113792,84.46863222921037,125.85131066987086,78.73315209127522,0.0
"EPU Final","03-2011",128.15575766136757,118.2316325175539,154.33078308978824,0.0,91.75946109925539,163.22006624082547,0.0,194.2030968685304,0.0,124.34793271916075,123.91029570559984,225.64195303881934,114.0159716917458,69.75453123896118
"EPU Final","04-2011",72.52877086277054,70.84830509072971,74.49786655604522,67.30641272156439,155.0280108076341,83.4235005491854,217.5350004192306,187.4897036823213,0.0,60.02467889275606,86.3971690219942,72.61391741551898,83.86633264123022,44.895461172264895
"EPU Final","05-2011",73.13608056970872,71.68960456364508,26.605589409648157,36.05593416878092,71.18421379788285,99.31073668431463,0.0,200.87584941599886,0.0,119.43330797983012,71.20433969100611,116.69746701115199,73.00646588383309,48.10084885078447
"EPU Final","06-2011",148.82805312072188,149.0719445567086,272.2517162877695,134.1657923989009,154.51318138195495,194.00840926112622,216.81259277981434,420.45091395509354,89.857367392233,119.65068827024268,139.10118016597917,180.93193826760182,161.95140631017554,156.61229056086677
"EPU Final","07-2011",185.55758770315873,190.6416048126632,171.82457022196405,199.59163887749213,372.1565792586721,219.8982569711477,0.0,463.3210977163991,0.0,296.66375879272806,203.64910179801916,394.77278156880857,207.24893440880376,221.88967121162617
"EPU Final","08-2011",221.59672697719427,231.437796629717,219.02372767477294,329.80142233566556,325.5588226960316,281.60066074269474,0.0,229.6748870108436,0.0,294.1209265745047,188.87750335423658,249.06573673523013,190.06207634818796,175.9902077952784
"EPU Final","09-2011",166.52824889829026,177.2684248883306,198.82659730561576,235.7688367259968,110.82661047732076,231.92513642095568,0.0,281.469015344677,90.23192915710267,257.46308703895784,126.378056677922,181.68613559260223,152.1344538212854,157.26511378121216
"EPU Final","10-2011",168.60237401709674,163.1337607048086,143.61250710643483,129.74925487312413,149.42683819716157,223.35945494735955,0.0,225.89460986614483,86.89939704853045,214.89365169233182,134.52217704530062,244.96630068298427,151.56794309885117,259.6403105771369
"EPU Final","11-2011",191.05168547037974,187.50747412129851,331.23958815011963,32.06402717152304,147.70724363060694,203.12592463966783,0.0,267.9540348459842,257.69809291415396,204.25064345451713,221.6235072882565,449.7020246608322,204.75906873847578,171.1015909120762
"EPU Final","12-2011",192.615119885031,193.85388093771172,229.31971487315974,103.5914724003052,181.79353062228546,209.24008290641365,223.20578461819346,288.56588368029065,92.5070077127732,202.36525289955236,190.93717550988254,186.26711080626185,182.8617574474943,253.36197115826667
"EPU Final","01-2012",103.55810228941696,103.50033449391307,100.460195226658,0.0,44.797479112905215,93.7469928009895,0.0,47.40551585312272,0.0,95.39726767580817,94.10130385280648,110.15965609603691,106.02520254401523,22.703033335005895
"EPU Final","02-2012",105.1976614613076,109.18278595817846,127.56338439670844,138.29926995676175,91.01344922039966,123.80058587180736,223.49231322489206,192.62420990211956,0.0,96.90762236301609,129.73083353458918,149.20497707715967,113.08901257230073,161.43731620073942
"EPU Final","03-2012",98.26959214116297,97.91257512826671,68.63752018459884,62.01177933402767,61.214053384902336,128.10170428408426,0.0,129.55567302607065,166.12923871672243,86.90449480520668,85.72390458425271,66.90177118751386,86.9276468747287,124.09133032380048
"EPU Final","04-2012",152.4110062656875,160.10705813789855,176.2052596408283,66.43722428795547,122.06141276982576,133.76974638723027,71.29423095912813,230.3618547486089,99.32175093417409,193.87171014396753,164.43176741309892,252.3433271044209,165.22630945190286,302.92209007238245
"EPU Final","05-2012",152.65018994030575,146.7585340202076,114.86400964305695,95.62978923799983,196.6090065055898,137.9258831144874,307.8334722170058,152.7034807021915,192.47999842364848,180.3043982277451,158.24056627960394,229.61884179665296,156.54841930268313,210.82245070471492
"EPU Final","06-2012",229.11933343706494,224.18945489333058,250.89358411655616,183.28581816019334,230.87047557883375,232.027726908184,103.60057651837563,461.7813469944474,240.712342571374,272.34655173841645,208.5122039830257,320.1264391095434,210.4331139456876,211.37183534595744
