Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_pais,Feb-13,187.1065308,260.3089464,0,464.649391,50.19932,96.89121742,224.3163672,0,0,187.1065308,163.4096346,196.6189307,176.0995369,78.13908841
el_pais,Mar-13,125.9487327,121.3090236,0,0,58.48464466,0,133.0455417,0,76.61463241,125.9487327,159.5567029,53.89896444,147.1524754,127.4501636
el_pais,Apr-13,65.44266579,0,0,195.0197762,73.74272127,0,51.35382652,67.73610744,69.00189072,65.44266579,45.72352257,58.25201276,45.87604842,16.39802809
el_pais,May-13,61.37253621,54.8894264,0,0,63.51096076,0,0,0,0,61.37253621,39.3794099,87.79676364,35.85236798,32.95322578
el_pais,Jun-13,85.46042239,59.44771787,0,0,80.24943197,88.50962422,18.62834884,0,0,85.46042239,71.08278718,63.39189624,83.2065584,107.0694775
el_pais,Jul-13,81.250307,50.86718124,0,0,117.7138755,0,0,0,0,81.250307,48.65829873,54.24206665,71.19672947,45.80766693
el_pais,Aug-13,33.28579794,0,0,0,53.5820235,137.8937003,0,0,58.49351652,33.28579794,22.14870673,8.230124893,30.24741557,13.90075427
el_pais,Sep-13,45.39041961,0,0,84.53993055,36.53375735,0,0,0,119.6476616,45.39041961,33.97865003,25.25190629,39.77399649,42.65069471
el_pais,Oct-13,65.05715584,24.68446906,0,0,42.8425231,55.12776163,0,0,0,65.05715584,61.98296486,46.06386713,62.18972943,55.57305857
el_pais,Nov-13,61.85095286,27.17341315,255.0906148,72.75648827,39.30195872,0,12.77246219,0,0,61.85095286,53.61143071,79.68479167,64.65699034,36.7059063
el_pais,Dec-13,44.42896577,24.72443312,0,0,64.36782748,55.21701327,11.62135524,0,46.8453203,44.42896577,39.91070253,32.95603168,44.98752149,66.79563737
el_pais,Jan-14,65.78631449,39.22463576,0,0,75.64281095,58.40018584,12.29130779,0,0,65.78631449,56.28198766,34.85589424,58.5612064,47.09753274
el_pais,Feb-14,109.1203411,73.85444584,0,0,113.9397784,0,23.14279555,45.78829831,139.93183,109.1203411,57.40097398,72.19159525,89.58826149,55.4237489
el_pais,Mar-14,56.21325942,10.66442611,0,0,37.01849296,0,0,0,0,56.21325942,61.20797168,34.11593671,56.72094503,19.20737369
el_pais,Apr-14,43.43219763,9.540686083,0,102.1802909,16.55887607,85.22875935,0,0,0,43.43219763,51.33592377,40.69472834,40.06113349,42.95859921
