"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","08-2016",1.9535953410349158,1.9751018633110364,1.0628502682786052,0.9317342754233596,1.1028912109500935,1.7506207249464387,0.0,0.45025883272270706,0.23838436746229918,1.0977340000079026,1.3087884362036926,1.6167176168699982,1.8322113472940036,0.4669143175789639
"Promedio","09-2016",2.0461068686897366,2.1878017279531012,1.1042534943503763,1.0126408304345584,1.1231496003954033,1.46340874388783,1.1724432399669822,0.13451649305121563,0.6084292790815177,0.9161429631738337,1.7814342710343034,0.9503676855875236,2.04418858646403,0.8193194816338863
"Promedio","10-2016",1.5084542821457212,1.6940497005073532,0.8681105462748385,0.49267519488614736,0.7220013869870986,1.4606383394747589,0.4193734289797626,0.5760269231628705,1.1606875729738995,0.622733379820667,1.3191311829355303,0.9110783353573589,1.4695723188802445,0.23818695589663944
"Promedio","11-2016",2.526479701745391,2.5541263471925455,1.5770588300201067,0.7439579375974382,0.40738424501758774,2.053566374252281,0.4381165057751168,0.0,0.0,1.3203303895555607,2.249895421394852,1.968899341052424,2.5338470002784033,2.556240013105612
"Promedio","12-2016",3.6255953351614845,3.922054712217749,2.2902322128710657,2.9848377357073494,3.490317475934656,2.4012938010594964,0.4515087133752296,1.4056055974295987,1.055142100015889,2.4130328097476297,3.4184067592398026,2.6835150019419487,3.7673820237464035,3.1202365826135634
"Promedio","01-2017",4.564737355604727,4.586162674580929,4.078628758592813,3.4125995851402604,3.701149807044937,4.042347282714838,0.4482463671803218,0.6796771925135642,1.6150218664923104,2.809900609704172,4.570992395241594,2.4993863978604853,4.536744421784888,4.851387305257834
"Promedio","02-2017",3.1824567317376165,3.3570187325512433,1.5883539455201394,1.5109488763958099,1.833340695248334,2.054229887968704,1.038471631204812,0.6336663205685018,2.1916956733908157,1.8042293959408031,2.7513225266422245,1.39146960072249,3.2386466042878936,3.0512372173622526
"Promedio","03-2017",1.8340934372038307,2.0433092947142004,0.950755843483936,1.6511120143654152,1.3917361989933525,1.2813464382411148,0.0,0.9818822305159816,1.2848352761730961,1.1542586961302674,1.5906143852561456,1.0209657993839445,1.9573649921155454,1.0535162650504415
"Promedio","04-2017",1.8132168509597066,1.9716025709299234,0.4033187237991196,0.6621235641188523,0.7336712049255573,1.0594243694481105,0.5334529867439005,0.4012108713102769,0.548476645345709,1.0459814120386082,1.7364967252480088,0.746606745628308,1.9230889304100505,1.6006802396890503
"Promedio","05-2017",3.0801384243507837,3.096796009981326,1.3892488886364134,2.0070561387458565,1.9240045125975167,2.018996292666489,1.2405501350135433,1.3613831612578366,0.9102186962035996,1.8076306830582667,2.808681276173861,1.553398945565083,3.2370177417455874,2.032452873773996
"Promedio","06-2017",2.2235029755113804,2.2926417852983447,1.216857114086782,2.0326700195317757,2.7878200950264485,2.175584995264225,1.2365612296526765,1.8232230365099165,0.9650309101293004,1.1283658632972289,2.115028035977302,0.5575865608112519,2.318988882845133,0.8886053111577789
"Promedio","07-2017",1.793059599642844,1.9295975577195446,1.26405880146656,0.8734878929430444,0.5058329527059847,1.365936143759803,2.2821400688546762,0.4319322247906772,0.4562782764103417,1.1080380146331577,1.0386494673969844,0.7506863206042577,1.4334306302578765,0.5889817138501309
"Promedio","08-2017",1.5744935139245244,1.775417065732535,0.46762048673372564,1.1370276484423834,1.1223657237678255,2.1047341918722,0.46387216238600043,0.731891988951399,1.1756352090313946,1.133385360359209,1.6127895004876063,0.0,1.6777335877429884,0.519628734038836
"Promedio","09-2017",2.237577857575117,2.4174984457462823,1.2107631148697566,0.6086757376886888,0.7211386897426758,1.1195695245029542,0.0,0.0,2.8390539469650826,1.1036613582664931,1.7714875636640837,1.0099755688339027,2.065508956305679,1.3847781869523834
"Promedio","10-2017",1.2647090988168506,1.369439125881262,0.4325708621302651,0.19094067672682205,0.5558094350638558,1.196453194333919,0.48759576590302106,0.3275120907889707,0.26990090788304927,0.4554993633729441,1.0481966717610078,0.659091458068657,1.2231707152859495,0.8341256431402554
"Promedio","11-2017",1.409443450150149,1.45422353644016,0.0,0.3304598867074387,0.22149459050261047,0.8537686118179643,0.8081803133986862,0.6086628885017112,0.3446799310456857,0.4239414789551601,1.1918806333328167,0.5256225973766823,1.4994839996904072,1.0050839490735088
"Promedio","12-2017",2.1932493525107293,2.5475619364226687,0.4086190216069896,0.42513502583149476,0.3958158333734157,1.4374226691013339,1.9472978114179664,0.4631894037252715,0.5592367916223745,0.32700932471361055,1.8093415118931835,1.1522052923879365,2.2808170827821956,0.6079080211595648
"Promedio","01-2018",2.4691287278192404,2.716440024394442,2.1085182798676043,1.2004373629328076,0.9984236052507697,0.9061842380353307,0.0,0.7896588625083182,0.0,1.2781073095467776,2.2001284323928707,1.3945463190272165,2.1474014970978006,1.1952428800401564
"Promedio","02-2018",1.473789646747578,1.5206366192550755,1.5100774633204843,0.9392165514881373,0.6655023372292329,1.336919421104974,0.0,0.501924377084222,0.5007030835053792,1.0252736899564308,1.3179918776746555,1.0073438590327781,1.6252735516043435,1.0546051225673798
"Promedio","03-2018",1.6088689584438127,1.816179264212938,0.6475791037226041,0.2704286058988988,0.46673351190925577,0.6666014983392453,0.5474654964751086,0.25065557621646395,0.3030408483134054,0.8457242048032927,1.1675762300871348,0.446008186314602,1.7080157443356587,0.9893927863646074
"Promedio","04-2018",1.0427713952304778,1.1016983847078625,0.3462073784434692,0.22922858512338273,0.7432226935808735,0.7874883811098125,0.6241176782470478,0.26800991395581414,0.0,0.6494299314930254,0.7665066649481004,0.7967330715237922,1.1553088495404769,0.41592167931986773
