"newspaper","date","epu_news_avg","eu_news_avg","pol_impositiva_avg","pol_gasto_gub_avg","pol_fiscal_avg","pol_monetaria_avg","pol_salud_avg","pol_reg_financiera_avg","pol_regulacion_avg","pol_deuda_crisis_avg","pol_prog_derechos_avg","pol_comercial_avg","otras_politicas_avg","autoridades_intls_avg"
"Promedio","04-2007",0.830454640147953,0.8829679874774804,1.0704726945936227,0.0,0.8447710652424072,0.5423700514890264,1.3157443810562213,0.0,0.733678943574953,0.15113965010594133,0.8924774734268461,0.3423864622822853,0.870068337681901,0.5042012476564328
"Promedio","05-2007",0.7292144625200262,0.6891786153784852,1.0742537990878702,0.4584287230710779,1.1303399339742728,0.5442858012784303,0.0,0.0,0.0,0.15167350287319153,0.8956298663863601,0.0,0.7484070664227249,0.25299108914001156
"Promedio","06-2007",0.5816670511847104,0.732975941556665,0.6664715558986836,0.0,0.0,0.8441929764167523,1.2287649314685019,0.4777787132267866,0.0,0.14114831458031118,0.13891312999467043,0.0,0.3482361587372358,0.23543509683299835
"Promedio","07-2007",0.8821663881889238,1.019007081231704,1.3477098375558314,0.8626856620274052,0.26588867723102355,0.8535451881200397,0.0,1.4492150481701718,0.6927684854952567,0.28542399211291875,1.1236163956437448,0.32329475038988315,1.0562820560811135,0.4760866286032123
"Promedio","08-2007",1.6178838208444313,1.6246237226522158,1.73790392385771,0.0,0.0,1.5849602533227891,0.0,0.0,0.7146731652271067,0.5888976538223116,1.5938231044493272,1.000551067492347,1.8161344811858127,0.7367100515757137
"Promedio","09-2007",0.9429274044663926,0.8911581385355901,0.972361875693035,0.8298944130622425,0.5115641477382676,0.9853216494901886,0.0,0.0,0.666435900078563,0.41186225789082626,0.8106802485088617,0.0,1.0161320809476573,0.22899513148445805
"Promedio","10-2007",0.5898534763495322,0.5574689244394858,0.675851525944665,0.43262088384633574,0.26667649553393025,0.1712148421799309,0.0,0.0,0.0,0.28626969283029036,0.5634728147043075,0.0,0.4708496803074329,0.23874862782546274
"Promedio","11-2007",0.9801848757654709,1.1116440886164045,1.6846372969447891,0.0,0.0,0.6828361504960317,0.0,0.0,0.0,0.28542399211291875,1.264068445099213,0.6465895007797663,1.173646728979015,0.0
"Promedio","12-2007",1.78496008468114,1.6869609461875263,2.5264228323485303,0.4620555325890453,0.8544618725572924,1.645775579498545,1.330837967705996,0.5174676094995814,0.0,0.7643672573593592,1.8054310914180742,1.038942465256096,1.7600986862758075,0.25499260092118253
"Promedio","01-2008",1.37475810224891,1.399224790425801,1.0905174024206747,0.4653690782410783,0.5737263250530771,1.2892272976895198,0.0,0.5211785325955943,0.0,1.0777882857554757,1.0607207368437663,1.3951907315630336,1.3928521419452946,2.3113910980712133
"Promedio","02-2008",0.723817082392297,0.781802932599201,0.3554341877776774,0.0,0.2804933922639703,0.9004286596918845,0.0,0.0,0.0,0.30110174158230774,0.444500369994633,0.3410526622733944,0.8666789012281343,0.5022370822974285
"Promedio","03-2008",1.273299939721315,1.2033923276645726,1.0100364133121378,0.4310244968210725,0.5313848988498979,1.194081371660773,0.0,0.48271517225643606,0.0,0.5704266942005786,1.2631355532578112,0.0,1.055502512128286,0.9514705463154973
"Promedio","04-2008",1.9987504846181439,1.983464358416092,1.7176196536620818,0.43978779607872986,1.0843773161771262,1.392409861101848,0.0,0.4925294114514088,0.7063317239160976,1.0185423935415074,2.4344316825044916,0.6592486325721413,2.1539245541172103,0.48540760175357645
"Promedio","05-2008",1.2129507891422218,1.1463565087483716,1.389793693869456,0.44481202832639244,0.8225741103674165,1.2322774246765782,0.0,0.49815617548169905,0.0,0.883010095935016,1.30354049860193,0.0,1.3313247815242533,0.4909530046677452
"Promedio","06-2008",1.9192629382305821,1.995279230640242,0.6597249168657251,0.8445960856002216,0.5206265639491047,1.1699061884311983,0.0,0.9458843939370511,1.3564837734787816,1.25747533184672,1.6500830799366926,1.8990936747414393,1.8384586215908443,0.0
"Promedio","07-2008",0.877951701292027,1.0141386166760216,1.005953208407164,0.4292820236622957,0.264618352790008,0.3397868973802378,0.0,0.0,0.0,0.14203016733586624,1.1182481438453735,0.32175015952069225,0.9344315595957876,0.7107180762169233
"Promedio","08-2008",1.220602347592771,1.242325512546431,1.2909792147510404,0.8263716918182572,0.7640890038290893,1.1446623690133337,0.0,0.4627372185408354,0.0,0.5468186562729281,0.807239087213458,0.6193719024094825,0.899394507838747,0.456046193936151
"Promedio","09-2008",2.2279852788479086,2.488510650874469,1.3924449599775626,0.4456605823674577,0.8241433093570527,1.7637545741541911,1.2836163229152073,0.9982129849789713,0.0,1.032143684565526,2.1767120369634165,0.6680520290391481,2.3039477870823455,1.2297239510277556
"Promedio","10-2008",3.8283759282301375,4.1748319970042855,2.024555236742525,0.8639618242493391,1.5976920220597894,2.906346618364952,1.2442153780919962,2.4189314290217117,1.3875865818943454,2.8584621695332246,3.3758356502255116,1.9426379823723452,4.113840124727479,1.430372696291604
