"newspaper","date","epu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_reg_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel","otras_politicas_rel","autoridades_intls_rel"
"el_observador","07-2009",0.18528610354223432,0.16076294277929154,0.0326975476839237,0.043596730245231606,0.07629427792915532,0.008174386920980926,0.02452316076294278,0.01634877384196185,0.18528610354223432,0.11989100817438691,0.06267029972752043,0.16348773841961853,0.035422343324250684
"el_observador","08-2009",0.1348973607038123,0.10850439882697947,0.002932551319648094,0.01466275659824047,0.05865102639296188,0.0,0.008797653958944282,0.002932551319648094,0.1348973607038123,0.06158357771260997,0.03519061583577713,0.093841642228739,0.02346041055718475
"el_observador","09-2009",0.16825396825396827,0.1492063492063492,0.022222222222222223,0.03492063492063492,0.06984126984126984,0.0031746031746031746,0.012698412698412698,0.006349206349206349,0.16825396825396827,0.08571428571428572,0.04126984126984127,0.11746031746031746,0.03492063492063492
"el_observador","10-2009",0.1717171717171717,0.1414141414141414,0.016835016835016835,0.02356902356902357,0.09090909090909091,0.0,0.010101010101010102,0.003367003367003367,0.1717171717171717,0.07744107744107744,0.06060606060606061,0.12457912457912458,0.037037037037037035
"el_observador","11-2009",0.19310344827586207,0.1724137931034483,0.03103448275862069,0.020689655172413793,0.09310344827586207,0.0034482758620689655,0.017241379310344827,0.006896551724137931,0.19310344827586207,0.11379310344827587,0.06206896551724138,0.1482758620689655,0.041379310344827586
"el_observador","12-2009",0.1834319526627219,0.16272189349112426,0.020710059171597635,0.01775147928994083,0.06804733727810651,0.005917159763313609,0.005917159763313609,0.011834319526627219,0.1834319526627219,0.11538461538461539,0.05325443786982249,0.1301775147928994,0.023668639053254437
"el_observador","01-2010",0.1950354609929078,0.17375886524822695,0.024822695035460994,0.024822695035460994,0.07801418439716312,0.0070921985815602835,0.024822695035460994,0.014184397163120567,0.1950354609929078,0.09929078014184398,0.04964539007092199,0.14893617021276595,0.05319148936170213
"el_observador","02-2010",0.2,0.16818181818181818,0.013636363636363636,0.031818181818181815,0.05909090909090909,0.004545454545454545,0.01818181818181818,0.00909090909090909,0.2,0.13636363636363635,0.1,0.1590909090909091,0.022727272727272728
"el_observador","03-2010",0.1497005988023952,0.1347305389221557,0.008982035928143712,0.02694610778443114,0.0658682634730539,0.005988023952095809,0.014970059880239521,0.011976047904191617,0.1497005988023952,0.09880239520958084,0.05089820359281437,0.12275449101796407,0.02694610778443114
"el_observador","04-2010",0.2033898305084746,0.17288135593220338,0.02711864406779661,0.03728813559322034,0.08135593220338982,0.003389830508474576,0.04067796610169491,0.003389830508474576,0.2033898305084746,0.10508474576271186,0.0847457627118644,0.15932203389830507,0.04067796610169491
"el_observador","05-2010",0.2085889570552147,0.18711656441717792,0.024539877300613498,0.02147239263803681,0.0950920245398773,0.012269938650306749,0.046012269938650305,0.02147239263803681,0.2085889570552147,0.15337423312883436,0.08588957055214724,0.18098159509202455,0.03987730061349693
"el_observador","06-2010",0.22258064516129034,0.1935483870967742,0.00967741935483871,0.035483870967741936,0.1,0.0064516129032258064,0.01935483870967742,0.01935483870967742,0.22258064516129034,0.14193548387096774,0.06129032258064516,0.1870967741935484,0.03870967741935484
"el_observador","07-2010",0.1891025641025641,0.16025641025641027,0.016025641025641024,0.038461538461538464,0.0673076923076923,0.022435897435897436,0.028846153846153848,0.01282051282051282,0.1891025641025641,0.11217948717948718,0.04807692307692308,0.14743589743589744,0.028846153846153848
