"newspaper","date","epu_news_std","epu_cat2_news_std","epu_cat3_news_std","epu_cat4_news_std","epu_cat5_news_std","epu_cat6_news_std","epu_cat7_news_std","epu_cat8_news_std","epu_cat9_news_std","epu_cat10_news_std","epu_cat11_news_std","epu_cat12_news_std","epu_cat13_news_std","epu_cat14_news_std"
"el_pais","12-2004",1.1822588249359016,1.0066351196355212,0.8556930443520795,1.3408201393577115,0.6964479577935605,1.2834220632319966,0.10029028102610553,0.36023122530412616,0.0,1.1822588249359016,1.4115591186256797,1.043349980583562,0.9977576637576714,0.8018333809616212
"el_pais","01-2005",0.7965218354441033,0.0,1.281122354538424,0.0,0.3475681898593099,0.6405025362645558,0.6006084626422139,0.0,0.9722542459563471,0.7965218354441033,0.7786030820846376,0.6508656893941712,0.7469089855813076,0.68599143165401
"el_pais","02-2005",0.5726083864898428,0.15477708540958118,0.0,0.0,0.10708367207153673,0.5920049551896939,0.27756579082943045,0.0,0.0,0.5726083864898428,0.5140348583699397,0.24063337237131763,0.5177658894826035,0.3170247608427148
"el_pais","03-2005",0.19161993187034493,0.18128325294149722,0.0,0.0,0.0,0.0,0.16254999677014045,0.0,1.0525321194756785,0.19161993187034493,0.24082611713233873,0.1409213786211233,0.20214509242796858,0.18565823150269078
"el_pais","04-2005",0.4280035363497458,0.16196618500510818,1.2391183429142134,0.647208263988695,0.5602875191721115,0.0,0.0,0.0,0.0,0.4280035363497458,0.5379107944144451,0.25181033229020394,0.4515126039887003,0.3317499546523491
"el_pais","05-2005",0.34054194413914557,0.0,0.0,0.0,0.2971959884304244,0.0,0.19258640921679684,0.0,1.2470217502483583,0.34054194413914557,0.28532659529809695,0.5008835957511666,0.23949798994183233,0.0
"el_pais","06-2005",0.5221643143466899,0.39519749141246396,0.0,0.0,0.4101304640339857,0.7557929927921758,0.1771794964794531,0.0,0.0,0.5221643143466899,0.3937507015113738,0.6144172107880976,0.33050722611972866,0.0
"el_pais","07-2005",0.4596067314542992,0.0,0.0,0.0,0.20055279414864824,0.5543713883561192,0.0,0.0,0.0,0.4596067314542992,0.2888146954851153,0.5633409634365198,0.4040430637160497,0.0
"el_pais","08-2005",0.6866818380449621,0.0,1.242513187689321,0.0,0.5618225534712132,0.0,0.14562698340776967,0.0,0.0,0.6866818380449621,0.21575380904732813,0.37875033541732045,0.452749624821546,0.166329429318849
"el_pais","09-2005",0.668370322363763,0.3161579931299711,1.2093795026842724,0.6316752656529663,0.32810437122718855,1.2092687884674813,0.42523079155068744,0.0,0.9178080081827917,0.668370322363763,0.7350013094878979,0.3686503264728586,0.7050820823887544,0.48568193361103906
"el_pais","10-2005",0.6810838882782911,0.28637499377714776,0.0,0.5721696246856579,0.3962613179072325,1.0953521634669214,0.12839093947786456,0.0,0.8313478334989055,0.6810838882782911,0.7608709207949252,0.5565373286124072,0.718493969825497,0.14664309589705285
"el_pais","11-2005",0.787182383437221,0.29788755634105324,1.1394907374537742,0.0,0.10304785528492102,0.0,0.1335523842809948,0.23985244900902872,0.8647688519310224,0.787182383437221,0.8903910335684333,0.3473464131339748,0.8304201661299715,0.45761488719633076
"el_pais","12-2005",0.859136897462561,0.32511676624425734,0.0,0.43304977078585444,0.22493444096927914,0.0,0.2915201953044018,0.0,1.887630729809215,0.859136897462561,1.0077714481095492,0.7581930846105409,0.8459051491181354,0.4439505791691399
"el_pais","01-2006",0.17167045951124052,0.0,1.242513187689321,0.0,0.11236451069424265,0.0,0.0,0.0,0.0,0.17167045951124052,0.21575380904732813,0.1262501118057735,0.18109984992861844,0.0
"el_pais","02-2006",0.404778538253248,0.0,0.0,0.0,0.21195372818293834,0.0,0.27469689376659395,0.0,0.0,0.404778538253248,0.10174436731560048,0.2381462057318208,0.42701192005132893,0.3137480191285782
"el_pais","03-2006",0.404778538253248,0.15317732225289302,0.0,0.0,0.10597686409146917,0.0,0.0,0.0,0.0,0.404778538253248,0.3052331019468014,0.4762924114636416,0.42701192005132893,0.0
"el_pais","04-2006",0.2270279627594304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2270279627594304,0.14266329764904848,0.1669611985837222,0.11974899497091616,0.0
"el_pais","05-2006",0.8102549705379671,0.0,0.7819264025975899,0.0,0.07071214897137684,0.781854820129837,1.1913793728790811,0.0,0.0,0.8102549705379671,0.7467685718319158,0.635604011160101,0.7407920585442194,0.5233641525981024
"el_pais","06-2006",0.6167295051338857,0.0,0.0,0.0,0.4844060598826602,0.0,0.4185342436522514,0.0,1.3550315081438853,0.6167295051338857,0.46505988367485096,0.5442672142807952,0.6506047758262374,0.2390166996117318
"el_pais","07-2006",0.23438797152719248,0.2956589711315191,0.0,0.0,0.20455384739849658,0.0,0.13255323926143622,0.0,0.0,0.23438797152719248,0.19638438978123382,0.3447478115394563,0.1648415092866477,0.15139711147476279
"el_pais","08-2006",0.460733218541197,0.1601190316347018,0.13610963790714348,0.2132757124428533,0.22155907420803547,0.13609717757362108,0.14357282127686777,0.028649842348617473,0.9296524692727858,0.460733218541197,0.3781519342246087,0.3595778994708254,0.4066865627523672,0.23686468851078585
"el_pais","09-2006",0.31294094181736554,0.05075310249303903,0.0,0.0,0.16386491142910384,0.06470830417741232,0.045508432314928016,0.0,0.39289726377688,0.31294094181736554,0.2921666164182568,0.3024742262013323,0.2829685155134663,0.2425637510899881
"el_pais","10-2006",0.22500616820454897,0.06811792440318253,0.0,0.0680489010686189,0.11781972537603724,0.1302717022910961,0.07634853338672211,0.0,0.1977466262962062,0.22500616820454897,0.1922942236625497,0.18533124714952673,0.19938672072721347,0.13952368101437493
"el_pais","11-2006",0.3328304827258745,0.18229685793418102,0.12678705996829806,0.06622259564435627,0.16052072956320376,0.0,0.10401927386269262,0.0,0.4810986903390368,0.3328304827258745,0.286204032409721,0.16747463810969954,0.314152800896583,0.11880673522774927
"el_pais","12-2006",0.25492870565747483,0.06653156421085252,0.25449905359517516,0.0,0.12658347655369928,0.06361893878722019,0.014914099030256997,0.0,0.5794242475901462,0.25492870565747483,0.14362399325611278,0.10343724087341712,0.17619633266764434,0.03406859803668905
