"Newspaper","Date","EPU Uruguay","Política impositiva","Política de gasto gubernamental","Política fiscal","Política monetaria","Política de salud","Política de seguridad nacional","Política de regulación financiera","Política de regulación","Política de deuda soberana y crisis monetaria","Política de programas de derechos","Política comercial","Otras políticas","Autoridades"
"final","04-2007",81.60416929444604,24.16691810347474,105.469390346921,238.49213040680021,97.38948790772329,0.0,140.16179373919877,128.268903486064,84.21920264232321,81.60416929444604,93.83593188246168,80.04802572160757,85.39764117115269,34.31295841516791
"final","05-2007",68.96202954173297,72.75684017729779,423.36770975993255,0.0,76.01493302199282,0.0,0.0,0.0,0.0,68.96202954173297,40.35744749217109,57.37912137535057,53.5620507443675,51.65123704920587
"final","06-2007",32.0882489540423,45.138648349587235,0.0,0.0,50.52855299489661,165.9914097237994,0.0,0.0,78.65175352681536,32.0882489540423,18.778447079994873,21.358948322044306,24.922590448620962,16.02232188962461
"final","07-2007",60.83199707083258,91.27741446172071,199.17668472457686,0.0,40.8706582274821,0.0,66.17313637207003,0.0,0.0,60.83199707083258,56.95944029360336,75.58449105249284,55.43711810425156,64.79928705139172
"final","08-2007",79.49023271843753,23.54087984403235,102.73723090174364,0.0,126.48884854859605,0.0,136.5309358442405,124.94612808147264,82.03752425006493,79.49023271843753,65.28938172066789,66.83520057800835,72.78725615821247,50.13613409576251
"final","09-2007",42.91447078143187,43.903949975548784,0.0,0.0,68.80499088456045,161.4509697420116,0.0,0.0,76.5003556505934,42.91447078143187,36.52958302310903,31.162060660261446,43.63356830088225,15.5840558912228
"final","10-2007",61.01224002511653,68.66089954509435,99.88341893225075,112.93044026855335,30.74381735556154,0.0,0.0,0.0,159.51740826401513,61.01224002511653,69.82336656238094,97.46800084292886,65.71071736505293,48.74346370421354
"final","11-2007",40.554664713888386,22.819353615430177,0.0,0.0,20.43532911374105,0.0,0.0,0.0,0.0,40.554664713888386,18.986480097867787,43.19113774428162,30.23842805686449,16.19982176284793
"final","12-2007",78.19606712079808,73.33244809009287,0.0,0.0,120.39706954907406,179.78025309484286,0.0,0.0,0.0,78.19606712079808,81.35346219149679,69.39968414449048,70.18154148957393,52.05987025370908
"final","01-2008",74.38145596687512,98.47778420810346,0.0,0.0,88.18943623906098,181.06951387400903,35.696584321825824,130.67075147962777,0.0,74.38145596687512,40.96843673707248,116.49561853736516,65.24754038086775,139.82188791646914
"final","02-2008",89.84272196920159,120.36386753133019,0.0,0.0,86.23119788081148,0.0,139.61577973943562,127.7692194054794,83.89111848711353,89.84272196920159,73.44101664138238,68.34530639550913,85.06496629319729,68.35857784774785
"final","03-2008",81.04947014406623,45.60502552810695,99.51484543065574,0.0,81.6809907601635,0.0,66.12430010906482,0.0,158.92878314126972,81.04947014406623,50.59324782782383,97.10834032321324,70.50426103885894,64.75146469932426
"final","04-2008",90.9670446157611,46.532236137488646,0.0,114.80127587541195,93.75938274851221,0.0,134.93738952979342,0.0,0.0,90.9670446157611,90.33828231304763,99.08268157978459,92.49133642092134,66.0679477918557
"final","05-2008",54.36734259663849,70.59574591460579,102.69810781305296,0.0,42.14689355674849,0.0,0.0,0.0,164.01256752202625,54.36734259663849,45.68516333272172,55.67479103746888,36.37976911944168,33.41136125955231
"final","06-2008",99.26069418402906,67.02257005486433,0.0,0.0,110.03752415764976,0.0,64.78555795212061,0.0,0.0,99.26069418402906,99.13788981446318,84.57093348627231,103.6152643250042,31.72025837584395
"final","07-2008",68.61354446043975,136.26198366170874,0.0,448.2354850791534,81.35078462331609,0.0,65.85698393809837,361.61365624461484,0.0,68.61354446043975,75.58307696438952,75.22337441019867,70.21923830037035,48.36727379690428
"final","08-2008",97.1188822472672,87.43517451798361,0.0,0.0,78.30048990450763,0.0,95.08145735527008,232.03649537592196,76.17562828313423,97.1188822472672,96.99872770668736,124.11913796764905,96.55189621269783,31.035809928399143
"final","09-2008",67.04130151558017,23.576806406175095,102.8940217920935,0.0,42.22729587181287,0.0,34.18482512315255,0.0,0.0,67.04130151558017,65.38902213535033,44.62480008069997,78.10536358068393,50.21264860792696
"final","10-2008",150.27423023937726,159.97177038982784,0.0,112.76338340425076,163.7244711242922,168.0785798164803,165.67756406764573,727.7742297644949,79.64071788329159,150.27423023937726,171.13109946199472,162.20636234954873,166.5573770262351,129.79028796979938
