Newspaper,Date,EPU Uruguay,Política impositiva,Política de gasto gubernamental,Política fiscal,Política monetaria,Política de salud,Política de seguridad nacional,Política de regulación financiera,Política de regulación,Política de deuda soberana y crisis monetaria,Política de programas de derechos,Política comercial,Otras políticas,Autoridades
el_observador,Apr-09,137.3246267,196.5809203,0,0,63.94783666,0,110.4295499,489.1246658,0,137.3246267,148.6572304,46.20639436,133.6449977,180.9455768
el_observador,May-09,91.34830909,47.55112056,0,0,72.18584252,0,35.61585959,118.3147678,162.9336493,91.34830909,98.06950847,44.707611,93.10319557,87.53814892
el_observador,Jun-09,71.9245343,24.22596388,0,0,73.55332926,0,36.29056551,241.1122395,0,71.9245343,93.26551239,79.72046395,79.05578342,35.67858774
el_observador,Jul-09,108.7312868,23.94606231,105.7403195,123.9193848,83.08972562,347.6391428,107.6138164,0,246.1531466,108.7312868,111.9425019,101.3135025,130.2373165,70.53273003
el_observador,Aug-09,98.14035631,48.86554178,107.889513,0,116.5704941,0,146.4014521,243.1705147,167.4375062,98.14035631,60.46822376,80.4010045,79.73064987,107.9494832
el_observador,Sep-09,82.95898169,27.94263896,0,0,60.59832964,0,0,0,0,82.95898169,53.78701447,65.67924257,72.94742861,61.72843528
el_observador,Oct-09,75.45233387,25.41421412,0,0,99.2070244,0,38.07056788,0,87.08166286,75.45233387,48.92002881,71.68340842,60.81779804,56.14286016
el_observador,Nov-09,104.3775515,77.9567009,344.238913,0,101.4373596,0,155.7058245,129.3124657,0,104.3775515,92.89397107,97.72662396,96.1042161,95.67507154
el_observador,Dec-09,100.6224511,26.18937533,115.6462754,0,102.2329467,0,39.23176167,0,0,100.6224511,93.62255124,98.49310728,96.85797465,77.14037141
el_observador,Jan-10,92.37529963,55.67819953,0,0,96.59805989,202.0783345,83.40610749,277.0724716,95.39051999,92.37529963,91.86464749,52.34869875,90.84640976,143.499313
el_observador,Feb-10,56.05061295,87.53099475,0,150.9891533,25.31009846,0,131.1216889,145.1940452,0,56.05061295,72.20962643,27.43224287,57.12739767,42.97018262
el_observador,Mar-10,79.08812087,125.794509,111.0959405,0,87.2981211,182.6233253,113.0643278,125.1987162,86.20683661,79.08812087,103.7755201,94.61769829,93.04690324,55.5788465
el_observador,Apr-10,84.72713935,26.95274278,119.0171309,0,46.76125814,0,0,134.1254409,184.7068454,84.72713935,88.93980894,88.69348478,87.95399044,99.23607197
el_observador,May-10,89.43420265,134.7637139,119.0171309,278.9575388,81.83220174,195.6444503,80.75057671,268.2508817,0,89.43420265,118.5864119,63.35248913,99.68118916,59.54164318
el_observador,Jun-10,68.55021161,24.53249649,0,126.9541452,63.84343203,178.0763772,0,122.0815237,84.06046231,68.55021161,67.4611476,80.72917186,80.05608109,108.3900933
el_observador,Jul-10,92.30811316,75.50831205,111.1424631,0,76.41784334,0,37.70389156,250.502289,258.7288099,92.30811316,110.7402423,47.32866022,104.0371461,129.7382817
el_observador,Aug-10,93.1270698,152.3564421,0,0,77.09582167,368.6414231,152.1536004,0,87.00808309,93.1270698,97.75738752,47.74855961,99.43594356,37.39694812
el_observador,Sep-10,115.2475972,131.9820298,116.5604752,546.399044,68.69407487,0,118.6256825,131.3569315,0,115.2475972,116.1386467,136.4985998,132.0790563,58.31263254
el_observador,Oct-10,73.40385422,74.17270637,0,0,75.06614969,0,185.184889,123.035678,0,73.40385422,54.39072369,92.98300338,64.5454212,91.0310327
el_observador,Nov-10,94.31043264,54.00235076,0,0,128.8245353,0,121.3435216,537.4658277,185.0387535,94.31043264,111.3745361,63.46633008,99.8603108,79.531515
el_observador,Dec-10,81.01689264,86.98207872,0,150.0422845,62.87844045,0,43.43313702,288.5670363,99.34786911,81.01689264,71.7567923,27.2602124,81.99987724,106.7517803
el_observador,Jan-11,79.14609729,28.32451291,0,0,61.42648778,205.6018493,169.7208163,140.9518064,97.05378542,79.14609729,70.09982585,53.2614706,86.26841286,20.85734595
el_observador,Feb-11,60.61646479,57.84852396,0,149.6812588,50.1817159,0,86.6572599,287.8726979,99.10882227,60.61646479,63.63034133,54.38923995,69.21756129,21.29898368
el_observador,Mar-11,117.7375022,129.6475763,0,0,134.9580746,188.217051,116.5274716,516.1341383,0,117.7375022,135.4752554,158.4632148,112.8199015,57.28121842
el_observador,Apr-11,83.06466968,100.1326387,0,0,54.28863268,0,37.4997472,373.7189502,85.77598195,83.06466968,89.48927742,82.37670598,87.13587058,73.73475735
el_observador,May-11,107.7310471,107.2817785,0,0,116.3293236,0,80.35421065,266.9341661,183.8002076,107.7310471,88.50324584,63.04152198,99.19190176,78.99917554
el_observador,Jun-11,95.86074113,149.7001654,110.1735998,0,75.7516853,0,0,248.3185829,0,95.86074113,96.0530246,93.83216323,103.1302221,110.2348396
el_observador,Jul-11,146.9285876,98.97837199,218.5328958,256.103463,150.2559159,0,111.2024204,492.5479343,169.5744197,146.9285876,183.71984,116.3244551,150.7299894,54.66359172
el_observador,Aug-11,162.8067526,122.6624824,108.3298783,0,202.1708681,178.0763772,36.74975226,0,84.06046231,162.8067526,121.4300657,80.72917186,138.7638739,126.4551088
el_observador,Sep-11,179.3942465,300.6483521,221.2656956,388.959136,206.4687898,181.8620776,262.7170701,498.7073499,257.5424752,179.3942465,165.3487069,141.3349403,158.0654318,92.24528574
el_observador,Oct-11,202.2657789,168.9009694,0,124.8645748,136.0506698,0,216.8692727,600.360765,82.67688987,202.2657789,192.4172837,249.5442085,204.7198862,230.9798255
el_observador,Nov-11,191.6073623,190.808306,105.3207151,123.4276412,186.2100101,173.1298112,214.3735549,712.1422217,163.4508989,191.6073623,183.6442351,213.0353146,191.9863426,228.3217243
el_observador,Dec-11,183.9174347,205.485868,226.844617,0,189.3930872,372.894978,153.9092189,127.8203988,176.024045,183.9174347,176.5809953,169.0482659,150.8749221,151.3138055
el_observador,Jan-12,92.8524744,50.63573411,111.7978947,0,54.90606869,367.5544433,37.9262397,0,347.0061208,92.8524744,104.4312205,59.50970967,93.63481543,37.2866791
el_observador,Feb-12,85.33944027,51.4374124,113.5679084,0,55.77535604,186.6868311,77.05339584,383.9534443,0,85.33944027,91.93998934,72.5422597,83.92699986,56.81551745
el_observador,Mar-12,149.0329212,207.5754212,0,238.7088686,170.0613292,0,103.6495315,114.773497,79.02844692,149.0329212,177.5838344,173.4778827,160.5627208,67.93444067
el_observador,Apr-12,137.5495647,123.0643251,0,0,106.7543055,178.659756,110.6104337,244.9629264,84.33584466,137.5495647,148.9007312,185.128322,133.8639085,108.7451796
el_observador,May-12,172.3604459,74.02046354,217.9049277,255.3675335,107.0172472,358.1996094,147.8438309,368.349425,84.54356842,172.3604459,210.3314516,127.5892084,187.8710715,181.6883748
el_observador,Jun-12,163.0319773,167.5556809,211.3964173,247.7400683,155.7311912,173.7503482,71.71397295,952.9262704,82.01837223,163.0319773,171.1379969,112.5257274,161.4299578,211.5139216
el_observador,Jul-12,118.9658234,22.70669301,0,0,137.8812315,0,34.01469325,564.9787176,0,118.9658234,131.1248978,138.7675602,118.5567956,83.60273535
el_observador,Aug-12,99.55188878,22.8014478,100.6859643,0,89.00781969,0,102.4699086,226.9345471,78.12903364,99.55188878,94.05148612,64.31383191,104.1700903,67.16128694
el_observador,Sep-12,99.06489488,70.90595721,0,0,123.0172304,0,70.81155567,117.6168829,0,99.06489488,110.4898465,66.66585171,102.8378024,87.02180121
el_observador,Oct-12,66.41040923,44.73734008,0,0,97.02047418,162.3696034,100.5250015,0,0,66.41040923,73.81309041,42.06209178,68.12860889,32.94327361
el_observador,Nov-12,108.9918251,168.0240874,0,0,93.6999252,174.236072,143.8289026,238.8975504,82.24765682,108.9918251,92.40884036,78.98820729,109.6614849,53.02630363
