"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"1-2009",77.8315585672798,0.0,143.91408114558473,135.8108108108108,149.44237918215612,34.24190800681431,168.9075630252101,60.970677451971696,0.0,41.875
"2-2009",72.9670861568248,112.60504201680673,95.94272076372316,67.9054054054054,112.0817843866171,0.0,168.9075630252101,40.647118301314464,0.0,125.625
"3-2009",58.373668925459846,0.0,95.94272076372316,135.8108108108108,0.0,102.72572402044294,0.0,0.0,88.1578947368421,167.5
"4-2009",68.10261374636983,168.90756302521012,47.97136038186158,67.9054054054054,74.72118959107806,0.0,337.8151260504202,60.970677451971696,0.0,0.0
"5-2009",38.9157792836399,0.0,47.97136038186158,203.7162162162162,37.36059479553903,34.24190800681431,0.0,20.323559150657232,0.0,41.875
"6-2009",63.238141335914825,0.0,47.97136038186158,67.9054054054054,74.72118959107806,171.20954003407155,84.45378151260505,40.647118301314464,88.1578947368421,0.0
"7-2009",72.9670861568248,0.0,191.88544152744632,67.9054054054054,37.36059479553903,171.20954003407155,84.45378151260505,20.323559150657232,88.1578947368421,41.875
"8-2009",43.780251694094886,112.60504201680673,47.97136038186158,67.9054054054054,0.0,0.0,84.45378151260505,40.647118301314464,88.1578947368421,41.875
"9-2009",68.10261374636983,0.0,143.91408114558473,0.0,74.72118959107806,68.48381601362863,84.45378151260505,60.970677451971696,88.1578947368421,83.75
"10-2009",82.69603097773478,0.0,95.94272076372316,67.9054054054054,74.72118959107806,34.24190800681431,0.0,162.58847320525786,88.1578947368421,83.75
"11-2009",72.9670861568248,112.60504201680673,143.91408114558473,67.9054054054054,74.72118959107806,136.96763202725725,84.45378151260505,0.0,0.0,83.75
"12-2009",92.42497579864475,225.21008403361347,143.91408114558473,0.0,37.36059479553903,136.96763202725725,168.9075630252101,40.647118301314464,176.3157894736842,41.875
"1-2010",58.373668925459846,0.0,239.85680190930788,67.9054054054054,37.36059479553903,0.0,0.0,40.647118301314464,88.1578947368421,83.75
"2-2010",48.64472410454987,56.30252100840337,47.97136038186158,0.0,37.36059479553903,102.72572402044294,84.45378151260505,20.323559150657232,0.0,83.75
"3-2010",48.64472410454987,56.30252100840337,47.97136038186158,135.8108108108108,0.0,34.24190800681431,84.45378151260505,40.647118301314464,176.3157894736842,0.0
