"date","epu_uruguay","Tema_std 0","Tema_std 1","Tema_std 2","Tema_std 3","Tema_std 4","Tema_std 5","Tema_std 6","Tema_std 7","Tema_std 8"
"4-2009",70.56541019955654,39.8019801980198,0.0,0.0,27.87794729542302,136.73469387755102,270.4035874439462,18.38975297346752,156.72514619883043,55.83333333333334
"5-2009",44.56762749445676,39.8019801980198,100.0,126.2166405023548,0.0,27.346938775510203,0.0,36.77950594693504,39.18128654970761,55.83333333333334
"6-2009",70.56541019955654,39.8019801980198,100.0,0.0,83.63384188626907,54.69387755102041,90.13452914798206,110.33851784080512,78.36257309941521,55.83333333333334
"7-2009",63.13747228381374,39.8019801980198,100.0,63.1083202511774,0.0,54.69387755102041,90.13452914798206,73.55901189387008,0.0,223.33333333333337
"8-2009",44.56762749445676,0.0,150.0,31.5541601255887,0.0,54.69387755102041,45.06726457399103,18.38975297346752,39.18128654970761,167.50000000000003
"9-2009",70.56541019955654,79.6039603960396,50.0,126.2166405023548,83.63384188626907,82.04081632653062,45.06726457399103,36.77950594693504,39.18128654970761,111.66666666666669
"10-2009",74.27937915742794,0.0,100.0,63.1083202511774,195.14563106796112,82.04081632653062,0.0,55.16925892040256,78.36257309941521,55.83333333333334
"11-2009",59.42350332594235,39.8019801980198,0.0,126.2166405023548,0.0,27.346938775510203,45.06726457399103,110.33851784080512,78.36257309941521,55.83333333333334
"12-2009",85.42128603104213,39.8019801980198,150.0,31.5541601255887,55.75589459084604,27.346938775510203,90.13452914798206,91.9487648673376,195.906432748538,167.50000000000003
"1-2010",55.709534368070955,39.8019801980198,50.0,63.1083202511774,55.75589459084604,136.73469387755102,0.0,0.0,117.5438596491228,55.83333333333334
"2-2010",55.709534368070955,39.8019801980198,150.0,31.5541601255887,27.87794729542302,54.69387755102041,45.06726457399103,55.16925892040256,39.18128654970761,111.66666666666669
"3-2010",48.28159645232816,0.0,200.0,63.1083202511774,0.0,27.346938775510203,135.2017937219731,18.38975297346752,78.36257309941521,0.0
"4-2010",63.13747228381374,0.0,0.0,31.5541601255887,0.0,136.73469387755102,45.06726457399103,73.55901189387008,78.36257309941521,223.33333333333337
"5-2010",89.13525498891352,159.2079207920792,100.0,0.0,0.0,164.08163265306123,90.13452914798206,165.50777676120768,39.18128654970761,0.0
"6-2010",85.42128603104213,39.8019801980198,0.0,189.32496075353222,139.3897364771151,54.69387755102041,180.26905829596413,18.38975297346752,39.18128654970761,167.50000000000003
"7-2010",48.28159645232816,159.2079207920792,150.0,0.0,0.0,0.0,90.13452914798206,36.77950594693504,39.18128654970761,55.83333333333334
"8-2010",33.425720620842576,0.0,50.0,31.5541601255887,0.0,82.04081632653062,0.0,18.38975297346752,39.18128654970761,111.66666666666669
"9-2010",55.709534368070955,0.0,150.0,126.2166405023548,27.87794729542302,0.0,90.13452914798206,73.55901189387008,0.0,55.83333333333334
"10-2010",81.70731707317073,39.8019801980198,150.0,31.5541601255887,27.87794729542302,27.346938775510203,90.13452914798206,165.50777676120768,39.18128654970761,167.50000000000003
"11-2010",77.99334811529933,39.8019801980198,50.0,31.5541601255887,111.51178918169208,136.73469387755102,0.0,110.33851784080512,0.0,167.50000000000003
"12-2010",63.13747228381374,0.0,150.0,94.66248037676611,27.87794729542302,82.04081632653062,90.13452914798206,73.55901189387008,0.0,55.83333333333334
"1-2011",40.853658536585364,39.8019801980198,100.0,94.66248037676611,0.0,0.0,0.0,18.38975297346752,156.72514619883043,0.0
"2-2011",70.56541019955654,39.8019801980198,0.0,94.66248037676611,111.51178918169208,27.346938775510203,0.0,128.72827081427263,78.36257309941521,55.83333333333334
"3-2011",122.5609756097561,0.0,50.0,315.54160125588703,195.14563106796112,164.08163265306123,135.2017937219731,73.55901189387008,39.18128654970761,55.83333333333334
"4-2011",74.27937915742794,79.6039603960396,50.0,157.77080062794352,27.87794729542302,109.38775510204081,90.13452914798206,91.9487648673376,0.0,0.0
