"newspaper","date","epu_uruguay","eu_uruguay","pol_impositiva","pol_gasto_gub","pol_fiscal","pol_monetaria","pol_salud","pol_seguridad_nacional","pol_regulacion_financiera","pol_regulacion","pol_deuda_crisis","pol_prog_derechos","pol_comercial"
"EPU Final","03-2010",77.80198910343424,70.14716973618374,58.557852197382296,46.14915631889139,58.71433463844194,75.45165972182751,60.84751653975133,125.17697458372234,29.273606032373905,92.57178361060775,63.41347802910264,77.16236404000642,28.684471951557047
"EPU Final","04-2010",107.4767364460363,114.60175895161794,75.27966398181864,131.83896495764606,115.31793721701165,90.93532150667116,0.0,114.94469914689789,125.44330907863903,123.96524161756834,104.99028060317754,98.56101273609582,138.2835944911274
"EPU Final","05-2010",114.05694479987525,103.3294547924424,150.5593279636373,98.87922371823456,62.9006930274609,121.2470953422282,130.37194350983492,114.94469914689789,282.2474454269378,173.55133826459564,123.51797718020887,117.6373377817918,153.64843832347486
"EPU Final","06-2010",103.81509669539666,100.89095634168199,125.61973860367424,30.000091005668445,76.3366233748233,87.36801751105797,118.6650751130334,17.4371890542573,28.54475298422092,157.9671364612442,151.7758654289873,98.39231054181415,97.89600498895683
"EPU Final","07-2010",86.02768207992136,80.70302628756467,70.29884869323935,61.55797568164798,97.89820313458807,66.04784890746029,243.49198829726285,17.889913393186927,117.14345864546273,69.45791176059734,98.04368749794219,80.16370261036809,71.74120968621207
"EPU Final","08-2010",74.39221611691191,86.72895898275671,82.74296259373251,77.63014677216697,59.260053000100456,66.6338247532806,184.239185061427,108.29179514050793,147.72844277849862,116.79023608245768,52.3659865231684,77.87954697573947,72.37769697113411
"EPU Final","09-2010",92.3695182329992,95.67679624491254,110.58870268738839,129.11765123212592,123.20469517016934,54.42452145997763,0.0,131.33412045696647,61.427004665209715,48.56258037895079,66.53263022025743,105.86787915127127,45.143085304525556
"EPU Final","10-2010",96.57829455572768,96.50934755229953,80.56462050981689,45.35184469182704,57.699936425848534,78.78234924626133,0.0,158.1612581844399,28.767850601127627,68.22932673151232,73.64841954862722,81.66226078796491,70.47223724009645
"EPU Final","11-2010",125.24861992459864,118.57187865547851,50.27662494143623,66.03793617599972,115.52515722998022,131.58705053800523,65.30310737352467,115.15124847151047,534.0920762770895,173.86320050765872,129.92692882635177,130.5891284013164,230.88680421923783
"EPU Final","12-2010",103.81894897550706,107.11317161705713,80.98101817629309,124.095890194697,135.32903565001232,103.25694303043514,0.0,82.4334070099959,168.67979935200495,106.68306369789768,112.94178762425754,102.60541450048721,165.28510248979688
"EPU Final","01-2011",71.45614255433351,73.05040969003876,79.11105121557756,69.27447970206191,33.05102390462719,63.70900627077496,137.0072733397417,80.52990232409121,65.9138970889173,52.10979996365266,84.37290665537832,86.87129485936633,64.587373696767
"EPU Final","02-2011",115.3383649059966,110.8877209755277,188.50105145270916,53.055983852661946,67.50170618442627,130.11598778304565,69.95414678222615,82.23505906242615,201.92871456595162,212.85273440398643,106.0423827187164,109.18243144536928,98.93244007546167
"EPU Final","03-2011",143.48904152662342,142.7841403308854,181.0544118630884,31.70846547191013,121.02549219261242,199.26700329198889,62.71126704636149,184.3016099349887,271.5322706221188,95.40724376434078,190.12603217385043,140.6995558806077,177.37843872028415
"EPU Final","04-2011",95.74783250949064,106.43978444902459,128.18340673844313,91.83701328265852,126.57858467764065,98.53535809517818,121.08681133983,71.17220022145837,174.76379378094444,0.0,103.24888804693012,112.21211886521422,99.89388264179269
"EPU Final","05-2011",111.31445724856529,112.16973795163518,99.88020269490143,98.39387277628873,146.0478682371954,135.7334450869322,129.73200982906374,76.25366029974187,249.65513542647477,74.01405322815994,184.3675295260146,101.24100515103852,183.4731017195978
"EPU Final","06-2011",152.28170017705347,149.5643068802189,185.82941821442435,91.5320335789386,126.15823238315286,191.73969017469085,120.68469656576664,70.93584588282339,319.3362776773573,160.65565974680297,165.79301752270877,135.38462869707294,85.33898317841816
"EPU Final","07-2011",205.39785812600644,201.80162468577527,184.29932831558182,211.81620450688092,288.7372281828691,236.54165214202712,59.84549897631368,158.29148565103887,719.7884398038417,113.8091761248157,277.8264587583661,233.5128577022204,352.6513148017177
"EPU Final","08-2011",207.63019339079332,206.91196131090715,228.39952473395317,210.0006370396791,238.55194804632276,211.52256871098248,177.99761266955008,104.62313432554379,142.72376492110462,112.83366890088872,281.06641746108755,196.7846210836283,195.79200997791366
"EPU Final","09-2011",185.53865238912593,176.38328927130098,198.2667821002324,183.82715205640937,165.66383720098946,248.8917986400228,181.78163861625583,213.6946053335409,262.36423647439403,115.23238382958624,298.5232312175286,150.72602802883162,214.23677623677509
"EPU Final","10-2011",176.72257682530156,174.91454439957116,134.78414346002057,103.27209167948892,93.85022444215026,167.3373785074142,0.0,154.3516734830885,308.82420430540094,177.56241753973657,243.26744120678632,142.31300967450153,261.34421243539265
