"newspaper","date","epu_news_rel","eu_news_rel","pol_impositiva_rel","pol_gasto_gub_rel","pol_fiscal_rel","pol_monetaria_rel","pol_salud_rel","pol_seguridad_nacional_rel","pol_regulacion_financiera_rel","pol_regulacion_rel","pol_deuda_crisis_rel","pol_prog_derechos_rel","pol_comercial_rel"
"el_observador","08-2009",0.015040650406504066,0.019105691056910568,0.0016260162601626016,0.0004065040650406504,0.0020325203252032522,0.006097560975609756,0.0,0.0024390243902439024,0.0004065040650406504,0.0012195121951219512,0.0032520325203252032,0.007723577235772358,0.0004065040650406504
"el_observador","09-2009",0.016736401673640166,0.0199907019990702,0.0018596001859600185,0.0023245002324500234,0.0041841004184100415,0.007438400743840074,0.00046490004649000463,0.0,0.00046490004649000463,0.0018596001859600185,0.00697350069735007,0.008833100883310088,0.0009298000929800093
"el_observador","10-2009",0.014799154334038054,0.017758985200845664,0.0012684989429175475,0.0016913319238900633,0.002959830866807611,0.008033826638477801,0.0,0.0012684989429175475,0.0008456659619450317,0.0016913319238900633,0.007610993657505285,0.007610993657505285,0.0012684989429175475
"el_observador","11-2009",0.016428880242109815,0.018590575010808474,0.00216169476869866,0.0030263726761781237,0.0017293558149589277,0.0060527453523562475,0.0,0.00216169476869866,0.00043233895373973193,0.00043233895373973193,0.0038910505836575876,0.009511456982274102,0.0008646779074794639
"el_observador","12-2009",0.020043572984749455,0.024400871459694988,0.002178649237472767,0.002178649237472767,0.0017429193899782135,0.008714596949891068,0.00043572984749455336,0.00130718954248366,0.0008714596949891067,0.00130718954248366,0.008714596949891068,0.013507625272331155,0.0008714596949891067
"el_observador","01-2010",0.02176933765632237,0.025474756831866605,0.002315886984715146,0.003242241778601204,0.002779064381658175,0.009263547938860583,0.0004631773969430292,0.0018527095877721167,0.002779064381658175,0.002779064381658175,0.007874015748031496,0.012042612320518759,0.0018527095877721167
"el_observador","02-2010",0.013592233009708738,0.016019417475728156,0.002912621359223301,0.000970873786407767,0.001941747572815534,0.0048543689320388345,0.0,0.0004854368932038835,0.0014563106796116505,0.000970873786407767,0.005339805825242718,0.010679611650485437,0.003883495145631068
"el_observador","03-2010",0.01590623691921306,0.016743407283382167,0.002092925910422771,0.0012557555462536626,0.0025115110925073253,0.006697362913352867,0.0004185851820845542,0.0029300962745918793,0.0004185851820845542,0.0016743407283382169,0.0046044370029300966,0.010883214734198409,0.0008371703641691084
"el_observador","04-2010",0.02197309417040359,0.027354260089686097,0.0026905829596412557,0.003587443946188341,0.004932735426008968,0.008071748878923767,0.0,0.0026905829596412557,0.0017937219730941704,0.002242152466367713,0.007623318385650224,0.01390134529147982,0.004035874439461884
"el_observador","05-2010",0.023318385650224215,0.02466367713004484,0.0053811659192825115,0.0026905829596412557,0.0026905829596412557,0.010762331838565023,0.0008968609865470852,0.0026905829596412557,0.004035874439461884,0.003139013452914798,0.008968609865470852,0.016591928251121078,0.004484304932735426
